Track Name,Artist,Streams,Years,Genre,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10
Twisted (feat. Logic & A$AP Rocky),French Montana,707394.0,2019.0,rap, trap, pop rap, southern hip hop, hip hop, gangster rap,,,,
Make No Sense,YoungBoy Never Broke Again,672660.0,2019.0,baton rouge rap, trap,,,,,,,,
Oye,TINI,646423.0,2019.0,pop argentino, latin pop,,,,,,,,
RITMO (Bad Boys For Life),Black Eyed Peas,657367.0,2019.0,dance pop, pop rap, pop,,,,,,,
Harleys In Hawaii,Katy Perry,710842.0,2019.0,pop, post-teen pop, dance pop,,,,,,,
Wieso tust Du dir das an?,Apache 207,1480164.0,2019.0,german hip hop,,,,,,,,,
Make It Right (feat. Lauv),BTS,1330146.0,2019.0,k-pop boy group, k-pop,,,,,,,,
I Wanna Rock (feat. Gunna),G-Eazy,1239188.0,2019.0,indie pop rap, oakland hip hop, pop rap, rap, hip hop,,,,,
Keine Liebe,RIN,1089145.0,2019.0,german cloud rap, german hip hop,,,,,,,,
Lose Control,MEDUZA,897374.0,2019.0,pop house, pop dance, tropical house, edm, dance pop,,,,,
Be Honest,Jorja Smith,861376.0,2019.0,uk contemporary rnb, rnb, pop,,,,,,,
Que Tire Pa Lante,Daddy Yankee,828262.0,2019.0,reggaeton, latin, latin hip hop, trap latino,,,,,,
Surtada - Remix Brega Funk,DadÃ¡ BoladÃ£o,684671.0,2019.0,brega funk, funk carioca,,,,,,,,
DHL,Frank Ocean,1575262.0,2019.0,lgbtq+ hip hop, neo soul, alternative rnb, pop, hip hop,,,,,
Somebody,Internet Money,625179.0,2019.0,trap, rap, pop rap,,,,,,,
BEST ON EARTH (feat. BIA) - Bonus,Russ,589113.0,2019.0,hawaiian hip hop, rap, pop rap, pop,,,,,,
Lose You To Love Me,Selena Gomez,6027687.0,2019.0,pop, post-teen pop, dance pop,,,,,,,
The Heart Wants What It Wants,Selena Gomez,696251.0,2019.0,pop, post-teen pop, dance pop,,,,,,,
Look At Her Now,Selena Gomez,2937512.0,2019.0,pop, post-teen pop, dance pop,,,,,,,
July,Noah Cyrus,630118.0,2019.0,pop, post-teen pop, alt z, dance pop,,,,,,
Follow God,Kanye West,4653992.0,2019.0,chicago rap, rap,,,,,,,,
Selah,Kanye West,3825045.0,2019.0,chicago rap, rap,,,,,,,,
Closed On Sunday,Kanye West,3649320.0,2019.0,chicago rap, rap,,,,,,,,
On God,Kanye West,3440415.0,2019.0,chicago rap, rap,,,,,,,,
Every Hour,Kanye West,3337207.0,2019.0,chicago rap, rap,,,,,,,,
Everything We Need,Kanye West,3282988.0,2019.0,chicago rap, rap,,,,,,,,
Water,Kanye West,2745852.0,2019.0,chicago rap, rap,,,,,,,,
Use This Gospel,Kanye West,2608693.0,2019.0,chicago rap, rap,,,,,,,,
God Is,Kanye West,2562562.0,2019.0,chicago rap, rap,,,,,,,,
Hands On,Kanye West,2319676.0,2019.0,chicago rap, rap,,,,,,,,
Orphans,Coldplay,2004358.0,2019.0,permanent wave, pop,,,,,,,,
Jesus Is Lord,Kanye West,2003458.0,2019.0,chicago rap, rap,,,,,,,,
Trigger,Major Lazer,1842489.0,2019.0,moombahton, pop, edm, dance pop, pop dance, pop rap, electro house,,,
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1797716.0,2019.0,minnesota hip hop, pop, trap queen, pop rap, escape room, dance pop, post-teen pop,,,
Doch in der Nacht,Apache 207,977173.0,2019.0,german hip hop,,,,,,,,,
MAMACITA,Tyga,817537.0,2019.0,pop rap, rap, southern hip hop, trap, hip hop, dance pop,,,,
Frail State Of Mind,The 1975,813211.0,2019.0,pop, modern rock, modern alternative rock, rock,,,,,,
Sex mit dir,Apache 207,767533.0,2019.0,german hip hop,,,,,,,,,
Face to Face,Rex Orange County,766914.0,2019.0,bedroom pop, pop,,,,,,,,
Aventura,Lunay,738819.0,2019.0,trap latino, reggaeton, latin, reggaeton flow, latin pop,,,,,
Raising Hell (feat. Big Freedia),Kesha,695384.0,2019.0,dance pop, pop, post-teen pop, electropop,,,,,,
Alocao (With Bad Gyal),Omar Montes,665445.0,2019.0,flamenco urbano, urbano espanol,,,,,,,,
ROXANNE,Arizona Zervas,695067.0,2019.0,rhode island rap, pop rap,,,,,,,,
It Might Be Time,Tame Impala,631880.0,2019.0,australian psych, neo-psychedelic,,,,,,,,
Thriller,Michael Jackson,1521249.0,2019.0,soul, rnb, pop,,,,,,,
Ghostbusters,Ray Parker Jr.,1429689.0,2019.0,disco, post-disco, funk, quiet storm,,,,,,
Monster Mash,"Bobby ""Boris"" Pickett",1337496.0,2019.0,novelty, halloween,,,,,,,,
Highway to Hell,AC/DC,1154975.0,2019.0,hard rock, rock, australian rock,,,,,,,
SUPREME - Lego (feat. tha Supreme & Sfera Ebbasta),Marracash,1153037.0,2019.0,rap napoletano, italian hip hop, italian pop, italian underground hip hop,,,,,,
This Is Halloween,The Citizens of Halloween,1132674.0,2019.0,halloween,,,,,,,,,
Disturbia,Rihanna,889811.0,2019.0,barbadian pop, pop, dance pop, post-teen pop, urban contemporary,,,,,
Somebodys Watching Me - Single Version,Rockwell,866190.0,2019.0,new wave pop, new romantic, new wave, soft rock, synthpop, mellow gold, disco, album rock, motown, quiet storm
APPARTENGO - Il sangue (feat. Massimo Pericolo),Marracash,826881.0,2019.0,rap napoletano, italian hip hop, italian pop, italian underground hip hop,,,,,,
QUALCOSA IN CUI CREDERE - Lo scheletro (feat. GuÃ¨ Pequeno),Marracash,799618.0,2019.0,rap napoletano, italian hip hop, italian pop, italian underground hip hop,,,,,,
QUELLI CHE NON PENSANO - Il cervello (feat. Coez),Marracash,785313.0,2019.0,rap napoletano, italian hip hop, italian pop, italian underground hip hop,,,,,,
BODY PARTS - I denti,Marracash,749033.0,2019.0,rap napoletano, italian hip hop, italian pop, italian underground hip hop,,,,,,
SPORT - I muscoli (feat. LuchÃ¨),Marracash,716211.0,2019.0,rap napoletano, italian hip hop, italian pop, italian underground hip hop,,,,,,
Superstition - Single Version,Stevie Wonder,715520.0,2019.0,motown, soul, quiet storm, indie rnb, funk,,,,,
Dont Start Now,Dua Lipa,3430185.0,2019.0,uk pop, pop, dance pop,,,,,,,
Bad To You (with Normani & Nicki Minaj),Ariana Grande,1895344.0,2019.0,pop, post-teen pop, dance pop,,,,,,,
Hot (Remix) feat. Gunna and Travis Scott,Travis Scott,1392422.0,2019.0,slap house, rap,,,,,,,,
Whine Up,Nicky Jam,1236809.0,2019.0,latin, reggaeton, latin hip hop, trap latino,,,,,,
Used To Love (with Dean Lewis),Martin Garrix,1230533.0,2019.0,dutch edm, pop dance, edm, tropical house, pop, progressive house, dance pop,,,
Love Me More,Trippie Redd,842318.0,2019.0,melodic rap, rap, trap,,,,,,,
KARMA,Nimo,823279.0,2019.0,german hip hop, swedish hip hop,,,,,,,,
Some que ele vem atrÃ¡s,Anitta,741009.0,2019.0,funk pop, pop nacional, pagode baiano, funk carioca,,,,,,
All I Want for Christmas Is You,Mariah Carey,698686.0,2019.0,dance pop, urban contemporary, pop, rnb,,,,,,
Chama Ela (feat. Pedro Sampaio),Lexa,640954.0,2019.0,funk pop, pop nacional, funk carioca,,,,,,,
Cheirosa - Ao Vivo,Jorge & Mateus,636220.0,2019.0,sertanejo universitario,,,,,,,,,
In My Room,Frank Ocean,866091.0,2019.0,lgbtq+ hip hop, neo soul, alternative rnb, pop, hip hop,,,,,
Pa Olvidarme De Ella,Piso 21,627507.0,2019.0,reggaeton colombiano, colombian pop, reggaeton, trap latino, latin, latin pop,,,,
Yellow Hearts,Ant Saunders,1099306.0,2019.0,chill rnb, pop,,,,,,,,
Push My Luck,The Chainsmokers,1219395.0,2019.0,pop, pop dance, tropical house, edm, electropop, dance pop,,,,
Woah,Lil Baby,1166661.0,2019.0,atl trap, atl hip hop, rap, trap,,,,,,
blun7 a swishland,tha Supreme,961048.0,2019.0,trap italiana, italian hip hop, italian pop,,,,,,,
Candy,Doja Cat,829772.0,2019.0,pop, dance pop,,,,,,,,
Hasta Que Salga el Sol,Ozuna,828430.0,2019.0,puerto rican pop, trap latino, reggaeton, latin,,,,,,
Jerry Sprunger (with T-Pain),Tory Lanez,789189.0,2019.0,canadian trap, rap, melodic rap, rap, pop rap, trap, hip pop, rnb,,
Everyday Life,Coldplay,787298.0,2019.0,permanent wave, pop,,,,,,,,
Kafa Leyla,BRADO,786355.0,2019.0,german hip hop, german underground rap, turkish trap pop, german trap,,,,,,
Tusa,KAROL G,722790.0,2019.0,reggaeton colombiano, trap latino, reggaeton, latin,,,,,,
Turn Me On (feat. Vula),Riton,717549.0,2019.0,dance, house, pop dance, tropical house, dance pop,,,,,
Last Christmas,Wham!,650784.0,2019.0,new wave pop, new romantic, synthpop, new wave, disco, europop, soft rock,,,
Can We Kiss Forever?,Kina,577288.0,2019.0,sad rap,,,,,,,,,
If the World Was Ending - feat. Julia Michaels,JP Saxe,572581.0,2019.0,indie cafe pop, pop, rnb, alt z, post-teen pop,,,,,
Juicy,Doja Cat,562471.0,2019.0,pop, dance pop,,,,,,,,
GIANTS,True Damage,870017.0,2019.0,k-rap,,,,,,,,,
"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,624855.0,2019.0,uk hip hop,,,,,,,,,
Santa Tell Me,Ariana Grande,602570.0,2019.0,pop, post-teen pop, dance pop,,,,,,,
Lover (Remix) feat. Shawn Mendes,Taylor Swift,1613429.0,2019.0,pop, post-teen pop,,,,,,,,
Hola - Remix,Dalex,658746.0,2019.0,rnb en espanol, trap latino, reggaeton, latin,,,,,,
everything i wanted,Billie Eilish,4749072.0,2019.0,pop, electropop,,,,,,,,
"fuck, im lonely (with Anne-Marie) - from â€œ13 Reasons Why: Season 3â€",Lauv,1073103.0,2019.0,pop, post-teen pop, electropop, dance pop,,,,,,
Mean It,Lauv,794226.0,2019.0,pop, post-teen pop, electropop, dance pop,,,,,,
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,1350783.0,2019.0,brostep, pop, progressive electro house, pop dance, edm,,,,,
Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,1325091.0,2019.0,melodic rap, rap, trap, pop rap,,,,,,
Up All Night,Khalid,1223424.0,2019.0,pop,,,,,,,,,
Living Proof,Camila Cabello,1164917.0,2019.0,pop, post-teen pop, dance pop, electropop,,,,,,
Beauty In The Benz (feat. Snoop Dogg),Tory Lanez,923752.0,2019.0,canadian trap, rap, melodic rap, rap, pop rap, trap, hip pop, rnb,,
Blanco,J Balvin,899925.0,2019.0,reggaeton colombiano, reggaeton, trap latino, latin,,,,,,
Flames (with ZAYN),R3HAB,883321.0,2019.0,pop dance, slap house, edm, dutch house, tropical house, progressive electro house, electro house, dance pop, pop,
fuck 3x,tha Supreme,873565.0,2019.0,trap italiana, italian hip hop, italian pop,,,,,,,
sw1n6o - feat. Salmo,tha Supreme,849202.0,2019.0,trap italiana, italian hip hop, italian pop,,,,,,,
come fa1,tha Supreme,825923.0,2019.0,trap italiana, italian hip hop, italian pop,,,,,,,
The Take (feat. Chris Brown),Tory Lanez,791575.0,2019.0,canadian trap, rap, melodic rap, rap, pop rap, trap, hip pop, rnb,,
2ollipop,tha Supreme,757936.0,2019.0,trap italiana, italian hip hop, italian pop,,,,,,,
occh1 purpl3 - feat. Marracash,tha Supreme,723099.0,2019.0,trap italiana, italian hip hop, italian pop,,,,,,,
m12ano - feat. Mara Sattei,tha Supreme,687717.0,2019.0,trap italiana, italian hip hop, italian pop,,,,,,,
Death (feat. DaBaby),Trippie Redd,673515.0,2019.0,melodic rap, rap, trap,,,,,,,
Gan-Ga - Remix,Bryant Myers,705023.0,2019.0,trap latino, reggaeton, reggaeton flow, latin,,,,,,
None Of Your Concern,JhenÃ© Aiko,672234.0,2019.0,rnb, pop, alternative rnb, urban contemporary, pop rap, dance pop,,,,
Watermelon Sugar,Harry Styles,2114078.0,2019.0,pop, post-teen pop,,,,,,,,
Falling,Trevor Daniel,675795.0,2019.0,melodic rap, pop rap, alternative rnb,,,,,,,
Its Beginning to Look a Lot like Christmas,Michael BublÃ©,657695.0,2019.0,jazz pop, adult standards, pop, lounge,,,,,,
Jingle Bell Rock,Bobby Helms,586190.0,2019.0,adult standards, brill building pop, deep adult standards, nashville sound, rockabilly, traditional country, honky tonk, rock-and-roll, classic country pop, easy listening
Rockin Around The Christmas Tree,Brenda Lee,581996.0,2019.0,adult standards, brill building pop, rockabilly, easy listening, lounge, vocal jazz,,,,
Mistletoe,Justin Bieber,572438.0,2019.0,pop, post-teen pop, pop,,,,,,,
Ayy Macarena,Tyga,658935.0,2019.0,pop rap, rap, southern hip hop, trap, hip hop, dance pop,,,,
Before You Go,Lewis Capaldi,1271025.0,2019.0,uk pop, pop,,,,,,,,
Vete,Bad Bunny,1402067.0,2019.0,trap latino, reggaeton, latin,,,,,,,
LOYAL (feat. Drake),PARTYNEXTDOOR,2250470.0,2019.0,rap, rap, rnb, pop rap, pop, trap, urban contemporary,,,
Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1967027.0,2019.0,grime, uk hip hop,,,,,,,,
6 Kiss,Trippie Redd,1651570.0,2019.0,melodic rap, rap, trap,,,,,,,
Who Needs Love,Trippie Redd,1513809.0,2019.0,melodic rap, rap, trap,,,,,,,
Death,Trippie Redd,1129431.0,2019.0,melodic rap, rap, trap,,,,,,,
Champion Of The World,Coldplay,1089801.0,2019.0,permanent wave, pop,,,,,,,,
Love Sick,Trippie Redd,1011273.0,2019.0,melodic rap, rap, trap,,,,,,,
Leray,Trippie Redd,993607.0,2019.0,melodic rap, rap, trap,,,,,,,
bad vibes forever,XXXTENTACION,953669.0,2019.0,miami hip hop, emo rap,,,,,,,,
This Aint That,Trippie Redd,872437.0,2019.0,melodic rap, rap, trap,,,,,,,
Hate Me,Trippie Redd,870641.0,2019.0,melodic rap, rap, trap,,,,,,,
Real Feel,Trippie Redd,853930.0,2019.0,melodic rap, rap, trap,,,,,,,
Love You For A Long Time,Maggie Rogers,829561.0,2019.0,indie pop, pop,,,,,,,,
Bang Bang,YNW Melly,824216.0,2019.0,melodic rap, trap,,,,,,,,
Til The End of Time,Trippie Redd,756115.0,2019.0,melodic rap, rap, trap,,,,,,,
Something Real (with London On Da Track & Chris Brown),Summer Walker,717870.0,2019.0,rnb, pop,,,,,,,,
Make It To Heaven (with Raye),David Guetta,713966.0,2019.0,big room, dance pop, edm, pop dance, pop,,,,,
Skifahren (feat. Joshi Mizu),The Cratez,701984.0,2019.0,german hip hop, deep german hip hop, german underground rap, german trap, hamburg hip hop,,,,,
Combatchy (feat. MC Rebecca),Anitta,693535.0,2019.0,funk pop, pop nacional, pagode baiano, funk carioca,,,,,,
U Deserve It,Trippie Redd,691735.0,2019.0,melodic rap, rap, trap,,,,,,,
All For Me,Trippie Redd,691227.0,2019.0,melodic rap, rap, trap,,,,,,,
Its the Most Wonderful Time of the Year,Andy Williams,728925.0,2019.0,adult standards, lounge, easy listening, brill building pop, vocal jazz, mellow gold,,,,
Into the Unknown,Idina Menzel,658959.0,2019.0,hollywood, show tunes,,,,,,,,
Holly Jolly Christmas,Michael BublÃ©,651011.0,2019.0,jazz pop, adult standards, pop, lounge,,,,,,
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,638842.0,2019.0,adult standards, lounge, easy listening,,,,,,,
Do They Know Its Christmas? - 1984 Version,Band Aid,630497.0,2019.0,musical advocacy,,,,,,,,,
Underneath the Tree,Kelly Clarkson,588690.0,2019.0,dance pop, post-teen pop, pop, talent show, neo mellow, pop rock,,,,
Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,577267.0,2019.0,baroque pop, emo, modern rock,,,,,,,
Show Yourself,Idina Menzel,633548.0,2019.0,hollywood, show tunes,,,,,,,,
Bellaquita - Remix,Dalex,645040.0,2019.0,rnb en espanol, trap latino, reggaeton, latin,,,,,,
Heartless,The Weeknd,5983842.0,2019.0,pop, rnb, pop,,,,,,,
Starboy,The Weeknd,937876.0,2019.0,pop, rnb, pop,,,,,,,
The Hills,The Weeknd,729029.0,2019.0,pop, rnb, pop,,,,,,,
Soldi in Nero - feat. Sfera Ebbasta,Shiva,1152526.0,2019.0,trap italiana, italian hip hop,,,,,,,,
Obsession,EXO,674706.0,2019.0,k-pop, k-pop boy group,,,,,,,,
Feliz Navidad,JosÃ© Feliciano,659178.0,2019.0,puerto rican pop, latin pop,,,,,,,,
Happy Xmas (War Is Over) - Remastered 2010,John Lennon,642357.0,2019.0,beatlesque, classic rock, rock, folk rock, album rock, art rock, mellow gold,,,
Blinding Lights,The Weeknd,3479390.0,2019.0,pop, rnb, pop,,,,,,,
Der Bratan bleibt der gleiche,Capital Bra,1512966.0,2019.0,german hip hop,,,,,,,,,
FantasÃ­a,Ozuna,1067685.0,2019.0,puerto rican pop, trap latino, reggaeton, latin,,,,,,
Ne reviens pas,Gradur,849122.0,2019.0,pop urbaine, french hip hop, francoton, rap francais,,,,,,
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,794852.0,2019.0,melodic rap, rap, trap,,,,,,,
Wonderful Christmastime Edited Version - Remastered 2011 / Edited Version,Paul McCartney,735858.0,2019.0,beatlesque, classic rock, rock, art rock, folk rock, album rock, mellow gold, soft rock,,
White Christmas,Bing Crosby,715243.0,2019.0,adult standards, lounge, easy listening, swing, vocal jazz,,,,,
The Christmas Song (Merry Christmas To You),Nat King Cole,686499.0,2019.0,adult standards, vocal jazz, lounge, soul,,,,,,
Driving Home for Christmas - 2019 Remaster,Chris Rea,674244.0,2019.0,sophisti-pop, soft rock, mellow gold, blues rock, classic rock, art rock,,,,
A Holly Jolly Christmas - Single Version,Burl Ives,661905.0,2019.0,american folk revival, adult standards,,,,,,,,
Have Yourself A Merry Little Christmas,Sam Smith,832164.0,2019.0,pop, uk pop, post-teen pop, dance pop,,,,,,
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,804200.0,2019.0,adult standards, lounge, vocal jazz, easy listening,,,,,,
Its Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,793282.0,2019.0,adult standards, lounge, easy listening, brill building pop, vocal jazz,,,,,
Sleigh Ride,The Ronettes,784388.0,2019.0,classic girl group, brill building pop, motown, soul,,,,,,
Merry Christmas Everyone,Shakin Stevens,779126.0,2019.0,rockabilly, rock-and-roll, new wave pop,,,,,,,
Santa Claus Is Coming to Town,Michael BublÃ©,739365.0,2019.0,jazz pop, adult standards, pop, lounge,,,,,,
Jingle Bell Rock - Daryls Version,Daryl Hall & John Oates,739139.0,2019.0,soft rock,,,,,,,,,
Fairytale of New York (feat. Kirsty MacColl),The Pogues,685281.0,2019.0,celtic rock, irish folk, celtic, folk punk, celtic punk, punk,,,,
Blue Christmas,Elvis Presley,683011.0,2019.0,rockabilly, rock-and-roll,,,,,,,,
Christmas (Baby Please Come Home),Mariah Carey,682999.0,2019.0,dance pop, urban contemporary, pop, rnb,,,,,,
My Only Wish (This Year),Britney Spears,867243.0,2019.0,dance pop, post-teen pop, pop,,,,,,,
Step Into Christmas,Elton John,789309.0,2019.0,glam rock, piano rock, mellow gold, soft rock,,,,,,
Christmas Lights,Coldplay,775994.0,2019.0,permanent wave, pop,,,,,,,,
Ill Be Home,Meghan Trainor,771270.0,2019.0,pop, dance pop, post-teen pop, hip pop,,,,,,
Hallelujah,Pentatonix,744913.0,2019.0,a cappella,,,,,,,,,
Run Rudolph Run - Single Version,Chuck Berry,729245.0,2019.0,rockabilly, rock-and-roll, classic rock, blues rock, soul, rock,,,,
"Santa Claus Is Comin to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,720403.0,2019.0,heartland rock, singer-songwriter, permanent wave, mellow gold, classic rock, rock,,,,
Like Its Christmas,Jonas Brothers,718786.0,2019.0,post-teen pop, pop, boy band, dance pop, pop rock,,,,,
Santa Baby,Ariana Grande,704442.0,2019.0,pop, post-teen pop, dance pop,,,,,,,
Winter Wonderland,Tony Bennett,703392.0,2019.0,adult standards, vocal jazz, lounge, easy listening,,,,,,
Santas Coming for Us,Sia,692004.0,2019.0,pop, australian dance, australian pop, dance pop,,,,,,
No Idea,Don Toliver,687553.0,2019.0,rap, trap,,,,,,,,
Santa Claus Is Coming To Town,The Jackson 5,666957.0,2019.0,motown, soul,,,,,,,,
Santa Baby (with Henri RenÃ© & His Orchestra),Eartha Kitt,663345.0,2019.0,torch song, vocal jazz, adult standards, lounge,,,,,,
Thank God Its Christmas - Non-Album Single,Queen,654241.0,2019.0,glam rock, classic rock, rock,,,,,,,
One More Sleep,Leona Lewis,649706.0,2019.0,dance pop, british soul, talent show, post-teen pop, europop, pop,,,,
White Christmas (with Shania Twain),Michael BublÃ©,634192.0,2019.0,jazz pop, adult standards, pop, lounge,,,,,,
Adore You,Harry Styles,3100232.0,2019.0,pop, post-teen pop,,,,,,,,
My Oh My (feat. DaBaby),Camila Cabello,1834624.0,2019.0,pop, post-teen pop, dance pop, electropop,,,,,,
SUGAs Interlude,Halsey,1629008.0,2019.0,pop, etherpop, post-teen pop, electropop, dance pop, indie poptimism,,,,
Family,The Chainsmokers,1225602.0,2019.0,pop, pop dance, tropical house, edm, electropop, dance pop,,,,
KEIN SCHLAF,Nimo,1180198.0,2019.0,german hip hop, swedish hip hop,,,,,,,,
Ex Bitch,XXXTENTACION,1048424.0,2019.0,miami hip hop, emo rap,,,,,,,,
COLT,Samra,1028343.0,2019.0,german hip hop,,,,,,,,,
Christmas Tree Farm,Taylor Swift,973914.0,2019.0,pop, post-teen pop,,,,,,,,
Finally // beautiful stranger,Halsey,953495.0,2019.0,pop, etherpop, post-teen pop, electropop, dance pop, indie poptimism,,,,
Tiffany,Shindy,901833.0,2019.0,german hip hop,,,,,,,,,
Takeaway,The Chainsmokers,899466.0,2019.0,pop, pop dance, tropical house, edm, electropop, dance pop,,,,
Peta (feat. Meek Mill),Roddy Ricch,833611.0,2019.0,melodic rap, rap, trap,,,,,,,
Start Wit Me (feat. Gunna),Roddy Ricch,831283.0,2019.0,melodic rap, rap, trap,,,,,,,
Legends,Juice WRLD,1893355.0,2019.0,melodic rap, chicago rap,,,,,,,,
Lean Wit Me,Juice WRLD,1293441.0,2019.0,melodic rap, chicago rap,,,,,,,,
Black & White,Juice WRLD,847253.0,2019.0,melodic rap, chicago rap,,,,,,,,
Wasted (feat. Lil Uzi Vert),Juice WRLD,830864.0,2019.0,melodic rap, chicago rap,,,,,,,,
Let Me Know (I Wonder Why Freestyle),Juice WRLD,702313.0,2019.0,melodic rap, chicago rap,,,,,,,,
Hide (feat. Seezyn),Juice WRLD,757888.0,2019.0,melodic rap, chicago rap,,,,,,,,
1400 / 999 Freestyle,Trippie Redd,748345.0,2019.0,melodic rap, rap, trap,,,,,,,
The Box,Roddy Ricch,879157.0,2019.0,melodic rap, rap, trap,,,,,,,
Futsal Shuffle 2020,Lil Uzi Vert,3727152.0,2019.0,melodic rap, philly rap, rap, trap,,,,,,
Golden,Harry Styles,2965398.0,2019.0,pop, post-teen pop,,,,,,,,
Cherry,Harry Styles,2765237.0,2019.0,pop, post-teen pop,,,,,,,,
She,Harry Styles,2378481.0,2019.0,pop, post-teen pop,,,,,,,,
To Be So Lonely,Harry Styles,2356043.0,2019.0,pop, post-teen pop,,,,,,,,
"Sunflower, Vol. 6",Harry Styles,2201298.0,2019.0,pop, post-teen pop,,,,,,,,
Treat People With Kindness,Harry Styles,2152924.0,2019.0,pop, post-teen pop,,,,,,,,
Fine Line,Harry Styles,2013433.0,2019.0,pop, post-teen pop,,,,,,,,
Canyon Moon,Harry Styles,1942740.0,2019.0,pop, post-teen pop,,,,,,,,
Audacity (feat. Headie One),Stormzy,957039.0,2019.0,grime, uk hip hop,,,,,,,,
Future Nostalgia,Dua Lipa,917661.0,2019.0,uk pop, pop, dance pop,,,,,,,
